datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
12/6/17 19:00,RFC,WEST,AEP,AEPAPT,5505.65,TRUE
12/6/17 20:00,RFC,WEST,AEP,AEPAPT,5434.069,TRUE
12/6/17 21:00,RFC,WEST,AEP,AEPAPT,5368.246,TRUE
12/6/17 22:00,RFC,WEST,AEP,AEPAPT,5114.136,TRUE
12/6/17 23:00,RFC,WEST,AEP,AEPAPT,4875.921,TRUE
12/7/17 0:00,RFC,WEST,AEP,AEPAPT,4736.314,TRUE
12/7/17 1:00,RFC,WEST,AEP,AEPAPT,4656.162,TRUE
12/7/17 2:00,RFC,WEST,AEP,AEPAPT,4682.746,TRUE
12/7/17 3:00,RFC,WEST,AEP,AEPAPT,4728.654,TRUE
12/7/17 4:00,RFC,WEST,AEP,AEPAPT,4838.334,TRUE
12/7/17 5:00,RFC,WEST,AEP,AEPAPT,5142.615,TRUE
12/7/17 6:00,RFC,WEST,AEP,AEPAPT,5567.891,TRUE
12/7/17 7:00,RFC,WEST,AEP,AEPAPT,5861.434,TRUE
12/7/17 8:00,RFC,WEST,AEP,AEPAPT,5793.547,TRUE
12/7/17 9:00,RFC,WEST,AEP,AEPAPT,5672.264,TRUE
12/7/17 10:00,RFC,WEST,AEP,AEPAPT,5448.726,TRUE
12/7/17 11:00,RFC,WEST,AEP,AEPAPT,5194.058,TRUE
12/7/17 12:00,RFC,WEST,AEP,AEPAPT,4980.491,TRUE
12/7/17 13:00,RFC,WEST,AEP,AEPAPT,4880.086,TRUE
12/7/17 14:00,RFC,WEST,AEP,AEPAPT,4805.878,TRUE
12/7/17 15:00,RFC,WEST,AEP,AEPAPT,4895.129,TRUE
12/7/17 16:00,RFC,WEST,AEP,AEPAPT,5029.073,TRUE
12/7/17 17:00,RFC,WEST,AEP,AEPAPT,5385.603,TRUE
12/7/17 18:00,RFC,WEST,AEP,AEPAPT,5537.916,TRUE
12/7/17 19:00,RFC,WEST,AEP,AEPAPT,5541.495,TRUE
12/7/17 20:00,RFC,WEST,AEP,AEPAPT,5558.223,TRUE
12/7/17 21:00,RFC,WEST,AEP,AEPAPT,5474.829,TRUE
12/7/17 22:00,RFC,WEST,AEP,AEPAPT,5259.927,TRUE
12/7/17 23:00,RFC,WEST,AEP,AEPAPT,5050.274,TRUE
12/8/17 0:00,RFC,WEST,AEP,AEPAPT,4910.357,TRUE
12/8/17 1:00,RFC,WEST,AEP,AEPAPT,4868.96,TRUE
12/8/17 2:00,RFC,WEST,AEP,AEPAPT,4861.443,TRUE
12/8/17 3:00,RFC,WEST,AEP,AEPAPT,4908.69,TRUE
12/8/17 4:00,RFC,WEST,AEP,AEPAPT,5002.99,TRUE
12/8/17 5:00,RFC,WEST,AEP,AEPAPT,5247.006,TRUE
12/8/17 6:00,RFC,WEST,AEP,AEPAPT,5679.843,TRUE
12/8/17 7:00,RFC,WEST,AEP,AEPAPT,5863.349,TRUE
12/8/17 8:00,RFC,WEST,AEP,AEPAPT,5842.126,TRUE
12/8/17 9:00,RFC,WEST,AEP,AEPAPT,5838.334,TRUE
12/8/17 10:00,RFC,WEST,AEP,AEPAPT,5883.186,TRUE
12/8/17 11:00,RFC,WEST,AEP,AEPAPT,5863.347,TRUE
12/8/17 12:00,RFC,WEST,AEP,AEPAPT,5828.851,TRUE
12/8/17 13:00,RFC,WEST,AEP,AEPAPT,5873.35,TRUE
12/8/17 14:00,RFC,WEST,AEP,AEPAPT,5842.791,TRUE
12/8/17 15:00,RFC,WEST,AEP,AEPAPT,5821.3,TRUE
12/8/17 16:00,RFC,WEST,AEP,AEPAPT,5833.874,TRUE
12/8/17 17:00,RFC,WEST,AEP,AEPAPT,6032.56,TRUE
12/8/17 18:00,RFC,WEST,AEP,AEPAPT,6015.327,TRUE
12/8/17 19:00,RFC,WEST,AEP,AEPAPT,5896.367,TRUE
12/8/17 20:00,RFC,WEST,AEP,AEPAPT,5849.169,TRUE
12/8/17 21:00,RFC,WEST,AEP,AEPAPT,5727.224,TRUE
12/8/17 22:00,RFC,WEST,AEP,AEPAPT,5519.148,TRUE
12/8/17 23:00,RFC,WEST,AEP,AEPAPT,5308.976,TRUE
12/9/17 0:00,RFC,WEST,AEP,AEPAPT,5147.279,TRUE
12/9/17 1:00,RFC,WEST,AEP,AEPAPT,5088.119,TRUE
12/9/17 2:00,RFC,WEST,AEP,AEPAPT,5037.758,TRUE
12/9/17 3:00,RFC,WEST,AEP,AEPAPT,5056.986,TRUE
12/9/17 4:00,RFC,WEST,AEP,AEPAPT,5164.31,TRUE
12/9/17 5:00,RFC,WEST,AEP,AEPAPT,5327.9,TRUE
12/9/17 6:00,RFC,WEST,AEP,AEPAPT,5489.322,TRUE
12/9/17 7:00,RFC,WEST,AEP,AEPAPT,5667.959,TRUE
12/9/17 8:00,RFC,WEST,AEP,AEPAPT,5803.887,TRUE
12/9/17 9:00,RFC,WEST,AEP,AEPAPT,5821.002,TRUE
12/9/17 10:00,RFC,WEST,AEP,AEPAPT,5768.418,TRUE
12/9/17 11:00,RFC,WEST,AEP,AEPAPT,5657.317,TRUE
12/9/17 12:00,RFC,WEST,AEP,AEPAPT,5480.232,TRUE
12/9/17 13:00,RFC,WEST,AEP,AEPAPT,5284.634,TRUE
12/9/17 14:00,RFC,WEST,AEP,AEPAPT,5198.065,TRUE
12/9/17 15:00,RFC,WEST,AEP,AEPAPT,5251.188,TRUE
12/9/17 16:00,RFC,WEST,AEP,AEPAPT,5372.883,TRUE
12/9/17 17:00,RFC,WEST,AEP,AEPAPT,5704.694,TRUE
12/9/17 18:00,RFC,WEST,AEP,AEPAPT,5799.313,TRUE
12/9/17 19:00,RFC,WEST,AEP,AEPAPT,5810.275,TRUE
12/9/17 20:00,RFC,WEST,AEP,AEPAPT,5774.29,TRUE
12/9/17 21:00,RFC,WEST,AEP,AEPAPT,5703.569,TRUE
12/9/17 22:00,RFC,WEST,AEP,AEPAPT,5591.908,TRUE
12/9/17 23:00,RFC,WEST,AEP,AEPAPT,5399.558,TRUE
12/10/17 0:00,RFC,WEST,AEP,AEPAPT,5282.355,TRUE
12/10/17 1:00,RFC,WEST,AEP,AEPAPT,5242.085,TRUE
12/10/17 2:00,RFC,WEST,AEP,AEPAPT,5228.774,TRUE
12/10/17 3:00,RFC,WEST,AEP,AEPAPT,5232.401,TRUE
12/10/17 4:00,RFC,WEST,AEP,AEPAPT,5239.6,TRUE
12/10/17 5:00,RFC,WEST,AEP,AEPAPT,5303.129,TRUE
12/10/17 6:00,RFC,WEST,AEP,AEPAPT,5406.711,TRUE
12/10/17 7:00,RFC,WEST,AEP,AEPAPT,5588.412,TRUE
12/10/17 8:00,RFC,WEST,AEP,AEPAPT,5727.906,TRUE
12/10/17 9:00,RFC,WEST,AEP,AEPAPT,5726.956,TRUE
12/10/17 10:00,RFC,WEST,AEP,AEPAPT,5572.496,TRUE
12/10/17 11:00,RFC,WEST,AEP,AEPAPT,5331.614,TRUE
12/10/17 12:00,RFC,WEST,AEP,AEPAPT,5147.442,TRUE
12/10/17 13:00,RFC,WEST,AEP,AEPAPT,4968.032,TRUE
12/10/17 14:00,RFC,WEST,AEP,AEPAPT,4891.022,TRUE
12/10/17 15:00,RFC,WEST,AEP,AEPAPT,4896.818,TRUE
12/10/17 16:00,RFC,WEST,AEP,AEPAPT,5055.601,TRUE
12/10/17 17:00,RFC,WEST,AEP,AEPAPT,5464.657,TRUE
12/10/17 18:00,RFC,WEST,AEP,AEPAPT,5592.724,TRUE
12/10/17 19:00,RFC,WEST,AEP,AEPAPT,5656.419,TRUE
12/10/17 20:00,RFC,WEST,AEP,AEPAPT,5665.594,TRUE
12/10/17 21:00,RFC,WEST,AEP,AEPAPT,5567.699,TRUE
12/10/17 22:00,RFC,WEST,AEP,AEPAPT,5391.56,TRUE
12/10/17 23:00,RFC,WEST,AEP,AEPAPT,5234.159,TRUE
12/11/17 0:00,RFC,WEST,AEP,AEPAPT,5152.965,TRUE
12/11/17 1:00,RFC,WEST,AEP,AEPAPT,5098.057,TRUE
12/11/17 2:00,RFC,WEST,AEP,AEPAPT,5103.428,TRUE
12/11/17 3:00,RFC,WEST,AEP,AEPAPT,5172.509,TRUE
12/11/17 4:00,RFC,WEST,AEP,AEPAPT,5287.138,TRUE
12/11/17 5:00,RFC,WEST,AEP,AEPAPT,5586.04,TRUE
12/11/17 6:00,RFC,WEST,AEP,AEPAPT,6064.858,TRUE
12/11/17 7:00,RFC,WEST,AEP,AEPAPT,6346.625,TRUE
12/11/17 8:00,RFC,WEST,AEP,AEPAPT,6241.519,TRUE
12/11/17 9:00,RFC,WEST,AEP,AEPAPT,5933.857,TRUE
12/11/17 10:00,RFC,WEST,AEP,AEPAPT,5620.113,TRUE
12/11/17 11:00,RFC,WEST,AEP,AEPAPT,5344.335,TRUE
12/11/17 12:00,RFC,WEST,AEP,AEPAPT,5114.054,TRUE
12/11/17 13:00,RFC,WEST,AEP,AEPAPT,4948.298,TRUE
12/11/17 14:00,RFC,WEST,AEP,AEPAPT,4819.068,TRUE
12/11/17 15:00,RFC,WEST,AEP,AEPAPT,4742.341,TRUE
12/11/17 16:00,RFC,WEST,AEP,AEPAPT,4897.863,TRUE
12/11/17 17:00,RFC,WEST,AEP,AEPAPT,5294.691,TRUE
12/11/17 18:00,RFC,WEST,AEP,AEPAPT,5479.351,TRUE
12/11/17 19:00,RFC,WEST,AEP,AEPAPT,5548.463,TRUE
12/11/17 20:00,RFC,WEST,AEP,AEPAPT,5560.05,TRUE
12/11/17 21:00,RFC,WEST,AEP,AEPAPT,5460.039,TRUE
12/11/17 22:00,RFC,WEST,AEP,AEPAPT,5233.657,TRUE
12/11/17 23:00,RFC,WEST,AEP,AEPAPT,4983.723,TRUE
12/12/17 0:00,RFC,WEST,AEP,AEPAPT,4847.462,TRUE
12/12/17 1:00,RFC,WEST,AEP,AEPAPT,4732.512,TRUE
12/12/17 2:00,RFC,WEST,AEP,AEPAPT,4675.481,TRUE
12/12/17 3:00,RFC,WEST,AEP,AEPAPT,4675.16,TRUE
12/12/17 4:00,RFC,WEST,AEP,AEPAPT,4755.733,TRUE
12/12/17 5:00,RFC,WEST,AEP,AEPAPT,4978.556,TRUE
12/12/17 6:00,RFC,WEST,AEP,AEPAPT,5415.421,TRUE
12/12/17 7:00,RFC,WEST,AEP,AEPAPT,5660.003,TRUE
12/12/17 8:00,RFC,WEST,AEP,AEPAPT,5647.38,TRUE
12/12/17 9:00,RFC,WEST,AEP,AEPAPT,5633.277,TRUE
12/12/17 10:00,RFC,WEST,AEP,AEPAPT,5661.406,TRUE
12/12/17 11:00,RFC,WEST,AEP,AEPAPT,5669.223,TRUE
12/12/17 12:00,RFC,WEST,AEP,AEPAPT,5707.881,TRUE
12/12/17 13:00,RFC,WEST,AEP,AEPAPT,5765.845,TRUE
12/12/17 14:00,RFC,WEST,AEP,AEPAPT,5783.787,TRUE
12/12/17 15:00,RFC,WEST,AEP,AEPAPT,5875.304,TRUE
12/12/17 16:00,RFC,WEST,AEP,AEPAPT,6074.329,TRUE
12/12/17 17:00,RFC,WEST,AEP,AEPAPT,6436.377,TRUE
12/12/17 18:00,RFC,WEST,AEP,AEPAPT,6592.391,TRUE
12/12/17 19:00,RFC,WEST,AEP,AEPAPT,6667.087,TRUE
12/12/17 20:00,RFC,WEST,AEP,AEPAPT,6661.294,TRUE
12/12/17 21:00,RFC,WEST,AEP,AEPAPT,6628.141,TRUE
12/12/17 22:00,RFC,WEST,AEP,AEPAPT,6456.453,TRUE
12/12/17 23:00,RFC,WEST,AEP,AEPAPT,6277.742,TRUE
12/13/17 0:00,RFC,WEST,AEP,AEPAPT,6199.841,TRUE
12/13/17 1:00,RFC,WEST,AEP,AEPAPT,6152.555,TRUE
12/13/17 2:00,RFC,WEST,AEP,AEPAPT,6158.492,TRUE
12/13/17 3:00,RFC,WEST,AEP,AEPAPT,6249.656,TRUE
12/13/17 4:00,RFC,WEST,AEP,AEPAPT,6367.069,TRUE
12/13/17 5:00,RFC,WEST,AEP,AEPAPT,6580.638,TRUE
12/13/17 6:00,RFC,WEST,AEP,AEPAPT,6962.138,TRUE
12/13/17 7:00,RFC,WEST,AEP,AEPAPT,7125.816,TRUE
12/13/17 8:00,RFC,WEST,AEP,AEPAPT,7057.296,TRUE
12/13/17 9:00,RFC,WEST,AEP,AEPAPT,6766.717,TRUE
12/13/17 10:00,RFC,WEST,AEP,AEPAPT,6450.935,TRUE
12/13/17 11:00,RFC,WEST,AEP,AEPAPT,6161.627,TRUE
12/13/17 12:00,RFC,WEST,AEP,AEPAPT,5915.109,TRUE
12/13/17 13:00,RFC,WEST,AEP,AEPAPT,5738.974,TRUE
12/13/17 14:00,RFC,WEST,AEP,AEPAPT,5632.361,TRUE
12/13/17 15:00,RFC,WEST,AEP,AEPAPT,5578.902,TRUE
12/13/17 16:00,RFC,WEST,AEP,AEPAPT,5717.753,TRUE
12/13/17 17:00,RFC,WEST,AEP,AEPAPT,6047.442,TRUE
12/13/17 18:00,RFC,WEST,AEP,AEPAPT,6129.334,TRUE
12/13/17 19:00,RFC,WEST,AEP,AEPAPT,6121.003,TRUE
12/13/17 20:00,RFC,WEST,AEP,AEPAPT,6093.22,TRUE
12/13/17 21:00,RFC,WEST,AEP,AEPAPT,5972.586,TRUE
12/13/17 22:00,RFC,WEST,AEP,AEPAPT,5691.794,TRUE
12/13/17 23:00,RFC,WEST,AEP,AEPAPT,5404.194,TRUE
12/14/17 0:00,RFC,WEST,AEP,AEPAPT,5191.838,TRUE
12/14/17 1:00,RFC,WEST,AEP,AEPAPT,5079.134,TRUE
12/14/17 2:00,RFC,WEST,AEP,AEPAPT,5050.382,TRUE
12/14/17 3:00,RFC,WEST,AEP,AEPAPT,5045.404,TRUE
12/14/17 4:00,RFC,WEST,AEP,AEPAPT,5127.418,TRUE
12/14/17 5:00,RFC,WEST,AEP,AEPAPT,5346.219,TRUE
12/14/17 6:00,RFC,WEST,AEP,AEPAPT,5707.996,TRUE
12/14/17 7:00,RFC,WEST,AEP,AEPAPT,5892.641,TRUE
12/14/17 8:00,RFC,WEST,AEP,AEPAPT,5787.663,TRUE
12/14/17 9:00,RFC,WEST,AEP,AEPAPT,5695.668,TRUE
12/14/17 10:00,RFC,WEST,AEP,AEPAPT,5607.73,TRUE
12/14/17 11:00,RFC,WEST,AEP,AEPAPT,5494.562,TRUE
12/14/17 12:00,RFC,WEST,AEP,AEPAPT,5359.168,TRUE
12/14/17 13:00,RFC,WEST,AEP,AEPAPT,5292.451,TRUE
12/14/17 14:00,RFC,WEST,AEP,AEPAPT,5292.06,TRUE
12/14/17 15:00,RFC,WEST,AEP,AEPAPT,5334.051,TRUE
12/14/17 16:00,RFC,WEST,AEP,AEPAPT,5467.185,TRUE
12/14/17 17:00,RFC,WEST,AEP,AEPAPT,5741.362,TRUE
12/14/17 18:00,RFC,WEST,AEP,AEPAPT,5864.402,TRUE
12/14/17 19:00,RFC,WEST,AEP,AEPAPT,5877.736,TRUE
12/14/17 20:00,RFC,WEST,AEP,AEPAPT,5913.69,TRUE
12/14/17 21:00,RFC,WEST,AEP,AEPAPT,5867.73,TRUE
12/14/17 22:00,RFC,WEST,AEP,AEPAPT,5735.661,TRUE
12/14/17 23:00,RFC,WEST,AEP,AEPAPT,5532.958,TRUE
12/15/17 0:00,RFC,WEST,AEP,AEPAPT,5400.717,TRUE
12/15/17 1:00,RFC,WEST,AEP,AEPAPT,5337.418,TRUE
12/15/17 2:00,RFC,WEST,AEP,AEPAPT,5313.722,TRUE
12/15/17 3:00,RFC,WEST,AEP,AEPAPT,5342.312,TRUE
12/15/17 4:00,RFC,WEST,AEP,AEPAPT,5455.275,TRUE
12/15/17 5:00,RFC,WEST,AEP,AEPAPT,5721.334,TRUE
12/15/17 6:00,RFC,WEST,AEP,AEPAPT,6139.729,TRUE
12/15/17 7:00,RFC,WEST,AEP,AEPAPT,6341.621,TRUE
12/15/17 8:00,RFC,WEST,AEP,AEPAPT,6287.416,TRUE
12/15/17 9:00,RFC,WEST,AEP,AEPAPT,6193.289,TRUE
12/15/17 10:00,RFC,WEST,AEP,AEPAPT,6151.832,TRUE
12/15/17 11:00,RFC,WEST,AEP,AEPAPT,6077.446,TRUE
12/15/17 12:00,RFC,WEST,AEP,AEPAPT,5991.335,TRUE
12/15/17 13:00,RFC,WEST,AEP,AEPAPT,5908.753,TRUE
12/15/17 14:00,RFC,WEST,AEP,AEPAPT,5885.565,TRUE
12/15/17 15:00,RFC,WEST,AEP,AEPAPT,5850.189,TRUE
12/15/17 16:00,RFC,WEST,AEP,AEPAPT,5896.754,TRUE
12/15/17 17:00,RFC,WEST,AEP,AEPAPT,6176.091,TRUE
12/15/17 18:00,RFC,WEST,AEP,AEPAPT,6216.823,TRUE
12/15/17 19:00,RFC,WEST,AEP,AEPAPT,6187.62,TRUE
12/15/17 20:00,RFC,WEST,AEP,AEPAPT,6115.659,TRUE
12/15/17 21:00,RFC,WEST,AEP,AEPAPT,6006.668,TRUE
12/15/17 22:00,RFC,WEST,AEP,AEPAPT,5830.068,TRUE
12/15/17 23:00,RFC,WEST,AEP,AEPAPT,5643.178,TRUE
12/16/17 0:00,RFC,WEST,AEP,AEPAPT,5450.144,TRUE
12/16/17 1:00,RFC,WEST,AEP,AEPAPT,5331.072,TRUE
12/16/17 2:00,RFC,WEST,AEP,AEPAPT,5287.234,TRUE
12/16/17 3:00,RFC,WEST,AEP,AEPAPT,5300.332,TRUE
12/16/17 4:00,RFC,WEST,AEP,AEPAPT,5370.671,TRUE
12/16/17 5:00,RFC,WEST,AEP,AEPAPT,5524.884,TRUE
12/16/17 6:00,RFC,WEST,AEP,AEPAPT,5743.279,TRUE
12/16/17 7:00,RFC,WEST,AEP,AEPAPT,5979.523,TRUE
12/16/17 8:00,RFC,WEST,AEP,AEPAPT,6031.139,TRUE
12/16/17 9:00,RFC,WEST,AEP,AEPAPT,5799.76,TRUE
12/16/17 10:00,RFC,WEST,AEP,AEPAPT,5492.566,TRUE
12/16/17 11:00,RFC,WEST,AEP,AEPAPT,5218.459,TRUE
12/16/17 12:00,RFC,WEST,AEP,AEPAPT,4975.436,TRUE
12/16/17 13:00,RFC,WEST,AEP,AEPAPT,4772.635,TRUE
12/16/17 14:00,RFC,WEST,AEP,AEPAPT,4652.766,TRUE
12/16/17 15:00,RFC,WEST,AEP,AEPAPT,4623.391,TRUE
12/16/17 16:00,RFC,WEST,AEP,AEPAPT,4766.351,TRUE
12/16/17 17:00,RFC,WEST,AEP,AEPAPT,5193.944,TRUE
12/16/17 18:00,RFC,WEST,AEP,AEPAPT,5330.709,TRUE
12/16/17 19:00,RFC,WEST,AEP,AEPAPT,5406.297,TRUE
12/16/17 20:00,RFC,WEST,AEP,AEPAPT,5456.055,TRUE
12/16/17 21:00,RFC,WEST,AEP,AEPAPT,5452.115,TRUE
12/16/17 22:00,RFC,WEST,AEP,AEPAPT,5301.792,TRUE
12/16/17 23:00,RFC,WEST,AEP,AEPAPT,5172.957,TRUE
12/17/17 0:00,RFC,WEST,AEP,AEPAPT,5040.177,TRUE
12/17/17 1:00,RFC,WEST,AEP,AEPAPT,5012.594,TRUE
12/17/17 2:00,RFC,WEST,AEP,AEPAPT,5023.197,TRUE
12/17/17 3:00,RFC,WEST,AEP,AEPAPT,5066.161,TRUE
12/17/17 4:00,RFC,WEST,AEP,AEPAPT,5116.802,TRUE
12/17/17 5:00,RFC,WEST,AEP,AEPAPT,5235.601,TRUE
12/17/17 6:00,RFC,WEST,AEP,AEPAPT,5350.537,TRUE
12/17/17 7:00,RFC,WEST,AEP,AEPAPT,5502.092,TRUE
12/17/17 8:00,RFC,WEST,AEP,AEPAPT,5606.447,TRUE
12/17/17 9:00,RFC,WEST,AEP,AEPAPT,5560.898,TRUE
12/17/17 10:00,RFC,WEST,AEP,AEPAPT,5356.792,TRUE
12/17/17 11:00,RFC,WEST,AEP,AEPAPT,5142.421,TRUE
12/17/17 12:00,RFC,WEST,AEP,AEPAPT,5089.019,TRUE
12/17/17 13:00,RFC,WEST,AEP,AEPAPT,5012.181,TRUE
12/17/17 14:00,RFC,WEST,AEP,AEPAPT,4951.85,TRUE
12/17/17 15:00,RFC,WEST,AEP,AEPAPT,4973.81,TRUE
12/17/17 16:00,RFC,WEST,AEP,AEPAPT,5028.095,TRUE
12/17/17 17:00,RFC,WEST,AEP,AEPAPT,5222.962,TRUE
12/17/17 18:00,RFC,WEST,AEP,AEPAPT,5277.32,TRUE
12/17/17 19:00,RFC,WEST,AEP,AEPAPT,5252.204,TRUE
12/17/17 20:00,RFC,WEST,AEP,AEPAPT,5213.05,TRUE
12/17/17 21:00,RFC,WEST,AEP,AEPAPT,5070.761,TRUE
12/17/17 22:00,RFC,WEST,AEP,AEPAPT,4873.058,TRUE
12/17/17 23:00,RFC,WEST,AEP,AEPAPT,4671.059,TRUE
12/18/17 0:00,RFC,WEST,AEP,AEPAPT,4511.31,TRUE
12/18/17 1:00,RFC,WEST,AEP,AEPAPT,4455.281,TRUE
12/18/17 2:00,RFC,WEST,AEP,AEPAPT,4403.448,TRUE
12/18/17 3:00,RFC,WEST,AEP,AEPAPT,4422.862,TRUE
12/18/17 4:00,RFC,WEST,AEP,AEPAPT,4561.32,TRUE
12/18/17 5:00,RFC,WEST,AEP,AEPAPT,4788.256,TRUE
12/18/17 6:00,RFC,WEST,AEP,AEPAPT,5184.251,TRUE
12/18/17 7:00,RFC,WEST,AEP,AEPAPT,5434.6,TRUE
12/18/17 8:00,RFC,WEST,AEP,AEPAPT,5371.223,TRUE
12/18/17 9:00,RFC,WEST,AEP,AEPAPT,5240.164,TRUE
12/18/17 10:00,RFC,WEST,AEP,AEPAPT,5131.67,TRUE
12/18/17 11:00,RFC,WEST,AEP,AEPAPT,4984.515,TRUE
12/18/17 12:00,RFC,WEST,AEP,AEPAPT,4858.314,TRUE
12/18/17 13:00,RFC,WEST,AEP,AEPAPT,4752.886,TRUE
12/18/17 14:00,RFC,WEST,AEP,AEPAPT,4695.016,TRUE
12/18/17 15:00,RFC,WEST,AEP,AEPAPT,4634.695,TRUE
12/18/17 16:00,RFC,WEST,AEP,AEPAPT,4684.69,TRUE
12/18/17 17:00,RFC,WEST,AEP,AEPAPT,4972.848,TRUE
12/18/17 18:00,RFC,WEST,AEP,AEPAPT,5112.836,TRUE
12/18/17 19:00,RFC,WEST,AEP,AEPAPT,5110.065,TRUE
12/18/17 20:00,RFC,WEST,AEP,AEPAPT,5079.658,TRUE
12/18/17 21:00,RFC,WEST,AEP,AEPAPT,4966.873,TRUE
12/18/17 22:00,RFC,WEST,AEP,AEPAPT,4740.96,TRUE
12/18/17 23:00,RFC,WEST,AEP,AEPAPT,4473.435,TRUE
12/19/17 0:00,RFC,WEST,AEP,AEPAPT,4272.643,TRUE
12/19/17 1:00,RFC,WEST,AEP,AEPAPT,4165.518,TRUE
12/19/17 2:00,RFC,WEST,AEP,AEPAPT,4126.756,TRUE
12/19/17 3:00,RFC,WEST,AEP,AEPAPT,4114.258,TRUE
12/19/17 4:00,RFC,WEST,AEP,AEPAPT,4260.184,TRUE
12/19/17 5:00,RFC,WEST,AEP,AEPAPT,4538.589,TRUE
12/19/17 6:00,RFC,WEST,AEP,AEPAPT,4982.439,TRUE
12/19/17 7:00,RFC,WEST,AEP,AEPAPT,5218.689,TRUE
12/19/17 8:00,RFC,WEST,AEP,AEPAPT,5192.128,TRUE
12/19/17 9:00,RFC,WEST,AEP,AEPAPT,5056.89,TRUE
12/19/17 10:00,RFC,WEST,AEP,AEPAPT,4892.512,TRUE
12/19/17 11:00,RFC,WEST,AEP,AEPAPT,4697.249,TRUE
12/19/17 12:00,RFC,WEST,AEP,AEPAPT,4552.546,TRUE
12/19/17 13:00,RFC,WEST,AEP,AEPAPT,4454.766,TRUE
12/19/17 14:00,RFC,WEST,AEP,AEPAPT,4360.315,TRUE
12/19/17 15:00,RFC,WEST,AEP,AEPAPT,4294.146,TRUE
12/19/17 16:00,RFC,WEST,AEP,AEPAPT,4397.273,TRUE
12/19/17 17:00,RFC,WEST,AEP,AEPAPT,4707.862,TRUE
12/19/17 18:00,RFC,WEST,AEP,AEPAPT,4836.11,TRUE
12/19/17 19:00,RFC,WEST,AEP,AEPAPT,4852.279,TRUE
12/19/17 20:00,RFC,WEST,AEP,AEPAPT,4819.285,TRUE
12/19/17 21:00,RFC,WEST,AEP,AEPAPT,4668.5,TRUE
12/19/17 22:00,RFC,WEST,AEP,AEPAPT,4455.58,TRUE
12/19/17 23:00,RFC,WEST,AEP,AEPAPT,4165.972,TRUE
12/20/17 0:00,RFC,WEST,AEP,AEPAPT,3968.382,TRUE
12/20/17 1:00,RFC,WEST,AEP,AEPAPT,3858.504,TRUE
12/20/17 2:00,RFC,WEST,AEP,AEPAPT,3807.477,TRUE
12/20/17 3:00,RFC,WEST,AEP,AEPAPT,3832.352,TRUE
12/20/17 4:00,RFC,WEST,AEP,AEPAPT,3932.363,TRUE
12/20/17 5:00,RFC,WEST,AEP,AEPAPT,4182.058,TRUE
12/20/17 6:00,RFC,WEST,AEP,AEPAPT,4547.401,TRUE
12/20/17 7:00,RFC,WEST,AEP,AEPAPT,4816.403,TRUE
12/20/17 8:00,RFC,WEST,AEP,AEPAPT,4828.535,TRUE
12/20/17 9:00,RFC,WEST,AEP,AEPAPT,4859.477,TRUE
12/20/17 10:00,RFC,WEST,AEP,AEPAPT,4831.256,TRUE
12/20/17 11:00,RFC,WEST,AEP,AEPAPT,4770.32,TRUE
12/20/17 12:00,RFC,WEST,AEP,AEPAPT,4694.59,TRUE
12/20/17 13:00,RFC,WEST,AEP,AEPAPT,4630.577,TRUE
12/20/17 14:00,RFC,WEST,AEP,AEPAPT,4594.191,TRUE
12/20/17 15:00,RFC,WEST,AEP,AEPAPT,4579.118,TRUE
12/20/17 16:00,RFC,WEST,AEP,AEPAPT,4690.371,TRUE
12/20/17 17:00,RFC,WEST,AEP,AEPAPT,4969.369,TRUE
12/20/17 18:00,RFC,WEST,AEP,AEPAPT,5058.143,TRUE
12/20/17 19:00,RFC,WEST,AEP,AEPAPT,5083.497,TRUE
12/20/17 20:00,RFC,WEST,AEP,AEPAPT,5106.012,TRUE
12/20/17 21:00,RFC,WEST,AEP,AEPAPT,5059.221,TRUE
12/20/17 22:00,RFC,WEST,AEP,AEPAPT,4903.642,TRUE
12/20/17 23:00,RFC,WEST,AEP,AEPAPT,4737.166,TRUE
12/21/17 0:00,RFC,WEST,AEP,AEPAPT,4637.882,TRUE
12/21/17 1:00,RFC,WEST,AEP,AEPAPT,4602.44,TRUE
12/21/17 2:00,RFC,WEST,AEP,AEPAPT,4627.623,TRUE
12/21/17 3:00,RFC,WEST,AEP,AEPAPT,4699.684,TRUE
12/21/17 4:00,RFC,WEST,AEP,AEPAPT,4853.266,TRUE
12/21/17 5:00,RFC,WEST,AEP,AEPAPT,5115.099,TRUE
12/21/17 6:00,RFC,WEST,AEP,AEPAPT,5544.96,TRUE
12/21/17 7:00,RFC,WEST,AEP,AEPAPT,5831.162,TRUE
12/21/17 8:00,RFC,WEST,AEP,AEPAPT,5818.945,TRUE
12/21/17 9:00,RFC,WEST,AEP,AEPAPT,5608.572,TRUE
12/21/17 10:00,RFC,WEST,AEP,AEPAPT,5280.126,TRUE
12/21/17 11:00,RFC,WEST,AEP,AEPAPT,5049.989,TRUE
12/21/17 12:00,RFC,WEST,AEP,AEPAPT,4813.43,TRUE
12/21/17 13:00,RFC,WEST,AEP,AEPAPT,4660.357,TRUE
12/21/17 14:00,RFC,WEST,AEP,AEPAPT,4559.687,TRUE
12/21/17 15:00,RFC,WEST,AEP,AEPAPT,4524.267,TRUE
12/21/17 16:00,RFC,WEST,AEP,AEPAPT,4618.798,TRUE
